a,b,N,p,M,v,mean_time,se_time,mean_chi,se_chi,instancia
100,1000,1100,60,60010,4,75.52249478979999,4.831855802473124,1076.6,0.24494897427831777,bi_a100_b1000_p60%_v4.col
100,1000,1100,60,59754,5,70.7250503592,6.609939387846119,1076.0,0.31622776601683794,bi_a100_b1000_p60%_v5.col
100,1000,1100,70,70111,1,79.3400920712,2.1171932080179836,1083.8,0.20000000000000004,bi_a100_b1000_p70%_v1.col
100,1000,1100,70,70169,2,86.73758776780001,4.44917114561873,1083.6,0.24494897427831777,bi_a100_b1000_p70%_v2.col
100,1000,1100,70,70178,3,81.70816534180001,1.8039359248419193,1084.0,0.0,bi_a100_b1000_p70%_v3.col
100,1000,1100,70,70090,4,81.3794402204,3.3084473966687855,1083.8,0.19999999999999998,bi_a100_b1000_p70%_v4.col
100,1000,1100,70,70187,5,82.54750189159999,1.76932567869813,1083.8,0.20000000000000004,bi_a100_b1000_p70%_v5.col
100,1000,1100,80,80051,1,89.9438383892,2.5614223025461578,1089.0,0.0,bi_a100_b1000_p80%_v1.col
100,1000,1100,80,80061,2,95.436962818,3.6916507193223156,1088.6,0.24494897427831777,bi_a100_b1000_p80%_v2.col
100,1000,1100,80,79942,3,97.94481942480002,6.262169299895221,1088.8,0.20000000000000004,bi_a100_b1000_p80%_v3.col
100,1000,1100,80,80154,4,102.06983667200001,2.5603774272627557,1088.6,0.24494897427831777,bi_a100_b1000_p80%_v4.col
100,1000,1100,80,80014,5,95.64640895519999,6.090654199771431,1088.8,0.20000000000000004,bi_a100_b1000_p80%_v5.col
100,1000,1100,90,89871,1,99.64273719580001,2.550256455006976,1092.8,0.19999999999999998,bi_a100_b1000_p90%_v1.col
100,1000,1100,90,90013,2,111.6314823464,5.25345806137834,1092.6,0.24494897427831777,bi_a100_b1000_p90%_v2.col
100,1000,1100,90,89866,3,100.2622012134,4.9787810869411295,1092.8,0.19999999999999998,bi_a100_b1000_p90%_v3.col
100,1000,1100,90,89909,4,103.7660736782,4.916174201635845,1092.6,0.24494897427831777,bi_a100_b1000_p90%_v4.col
100,1000,1100,90,89908,5,104.06287758559999,4.137222610178563,1092.4,0.24494897427831777,bi_a100_b1000_p90%_v5.col
