a,b,N,p,M,v,mean_time,se_time,mean_chi,se_chi,instancia
100,500,600,70,35049,1,771.0475532218001,90.37878025640303,583.8,0.20000000000000004,bi_a100_b500_p70%_v1.col
100,500,600,70,35055,2,791.4732748944,63.21601407399449,584.0,0.0,bi_a100_b500_p70%_v2.col
100,500,600,80,40002,1,862.0952494724,40.541029954879214,589.0,0.0,bi_a100_b500_p80%_v1.col
100,500,600,80,39945,2,809.8994251908,36.94934342266672,588.8,0.20000000000000004,bi_a100_b500_p80%_v2.col
100,500,600,90,45019,1,909.7674966774,21.835810040551877,592.8,0.19999999999999998,bi_a100_b500_p90%_v1.col
100,500,600,90,44905,2,802.4263294192,54.943912202970964,592.8,0.20000000000000004,bi_a100_b500_p90%_v2.col
500,500,1000,1,2537,1,105.9137600996,7.909203091082146,151.0,3.5637059362410923,bi_a500_b500_p01%_v1.col
500,500,1000,1,2396,2,104.850035426,6.813877491676003,136.2,3.9673668849754744,bi_a500_b500_p01%_v2.col
500,500,1000,3,7384,1,102.63221947099998,4.768449106887989,196.2,0.9695359714832658,bi_a500_b500_p03%_v1.col
500,500,1000,3,7474,2,100.8949329594,4.761909215676416,198.6,1.0295630140987,bi_a500_b500_p03%_v2.col
500,500,1000,5,12438,1,225.4841519922,27.208153647271267,291.4,0.7483314773547882,bi_a500_b500_p05%_v1.col
500,500,1000,5,12517,2,204.42048225959996,18.906613298172566,292.8,0.3741657386773941,bi_a500_b500_p05%_v2.col
500,500,1000,10,25253,1,583.2970213552001,40.91378958785151,515.4,0.9797958971132713,bi_a500_b500_p10%_v1.col
500,500,1000,10,24872,2,528.2937622162,58.4481946831119,506.8,1.6552945357246849,bi_a500_b500_p10%_v2.col
500,500,1000,20,50042,1,1314.8984936128002,278.5152424845731,794.8,0.7999999999999999,bi_a500_b500_p20%_v1.col
500,500,1000,20,50009,2,1341.0526456714001,88.13568388471774,791.0,1.0954451150103321,bi_a500_b500_p20%_v2.col
500,500,1000,30,75280,1,2344.3941962525996,234.12563707844976,894.0,0.5477225575051661,bi_a500_b500_p30%_v1.col
500,500,1000,30,75133,2,3150.9227089896,567.2136927732284,894.0,0.8366600265340755,bi_a500_b500_p30%_v2.col
500,500,1000,40,100391,1,2783.0437281888,74.46021196978467,937.6,0.8124038404635959,bi_a500_b500_p40%_v1.col
500,500,1000,40,100075,2,3011.1959492773994,280.3272798381775,938.0,0.0,bi_a500_b500_p40%_v2.col
500,500,1000,50,124819,1,2964.3953206715996,135.23628446076864,960.8,0.19999999999999998,bi_a500_b500_p50%_v1.col
500,500,1000,50,125009,2,4382.2737105436,683.733282609366,960.4,0.24494897427831783,bi_a500_b500_p50%_v2.col
500,500,1000,60,149899,1,6398.957323954401,676.6780925049864,973.0,0.0,bi_a500_b500_p60%_v1.col
500,500,1000,60,149722,2,5430.665394119,536.1174125335901,972.6,0.24494897427831783,bi_a500_b500_p60%_v2.col
500,500,1000,70,175289,1,5287.4118359534,559.6276638489616,981.6,0.24494897427831783,bi_a500_b500_p70%_v1.col
500,500,1000,70,174970,2,4008.0602970224,50.794737658748865,981.4,0.24494897427831783,bi_a500_b500_p70%_v2.col
500,500,1000,80,199919,1,5823.797162263,327.99526721329346,987.0,0.0,bi_a500_b500_p80%_v1.col
500,500,1000,80,200277,2,6025.1061315328,654.5445590840473,987.0,0.0,bi_a500_b500_p80%_v2.col
500,500,1000,90,224990,1,5731.0493656138,751.0851175992781,991.6,0.24494897427831783,bi_a500_b500_p90%_v1.col
500,500,1000,90,225217,2,4726.8794411832005,87.13922309472267,992.0,0.0,bi_a500_b500_p90%_v2.col
