a,b,N,p,M,v,mean_time,se_time,mean_chi,se_chi,instancia
500,500,1000,1,2537,1,71.3100401956,5.595307399783888,164.6,7.180529228406497,bi_a500_b500_p01%_v1.col
500,500,1000,1,2396,2,66.9910053798,7.831482877888775,167.0,4.61519230368573,bi_a500_b500_p01%_v2.col
500,500,1000,3,7384,1,33.467803180800004,4.212353430918922,198.4,1.208304597359457,bi_a500_b500_p03%_v1.col
500,500,1000,3,7474,2,35.97906061100001,2.757956037646203,198.0,0.8366600265340755,bi_a500_b500_p03%_v2.col
500,500,1000,5,12438,1,79.2262038552,5.304763669292237,293.0,0.31622776601683794,bi_a500_b500_p05%_v1.col
500,500,1000,5,12517,2,60.63548483520001,12.4596628789575,296.2,0.7999999999999999,bi_a500_b500_p05%_v2.col
500,500,1000,10,25253,1,222.49472960819998,8.437133917094178,518.6,0.6782329983125268,bi_a500_b500_p10%_v1.col
500,500,1000,10,24872,2,235.6324843214,32.99621347691575,511.6,1.2884098726725124,bi_a500_b500_p10%_v2.col
500,500,1000,20,50042,1,608.8044839951999,54.0626416743163,795.8,1.1135528725660042,bi_a500_b500_p20%_v1.col
500,500,1000,20,50009,2,612.4977276272,98.65296781170068,794.8,1.9849433241279208,bi_a500_b500_p20%_v2.col
500,500,1000,30,75280,1,1394.834343021,246.0503047182533,895.6,0.7483314773547882,bi_a500_b500_p30%_v1.col
500,500,1000,30,75133,2,1435.9190956478,188.7821354512908,896.2,0.9165151389911679,bi_a500_b500_p30%_v2.col
500,500,1000,40,100391,1,1438.8051536392002,129.76294032704425,938.4,0.24494897427831783,bi_a500_b500_p40%_v1.col
500,500,1000,40,100075,2,1508.6158055156002,201.04938333407733,938.8,0.48989794855663554,bi_a500_b500_p40%_v2.col
500,500,1000,50,124819,1,2033.4390733137996,324.98472889003784,960.8,0.3741657386773941,bi_a500_b500_p50%_v1.col
500,500,1000,50,125009,2,1446.9230537488002,68.98471324395663,960.6,0.24494897427831783,bi_a500_b500_p50%_v2.col
500,500,1000,60,149899,1,2223.4971292314,300.34937851167297,973.4,0.24494897427831783,bi_a500_b500_p60%_v1.col
500,500,1000,60,149722,2,1884.3493971813998,69.04105667428715,973.8,0.20000000000000004,bi_a500_b500_p60%_v2.col
500,500,1000,70,175289,1,2676.4163260926002,166.4438427929405,981.4,0.24494897427831783,bi_a500_b500_p70%_v1.col
500,500,1000,70,174970,2,2964.7751059472,303.62454279750756,981.2,0.19999999999999998,bi_a500_b500_p70%_v2.col
500,500,1000,80,199919,1,3279.1497585017996,477.21679257074146,987.4,0.24494897427831783,bi_a500_b500_p80%_v1.col
500,500,1000,80,200277,2,3490.3825857362003,598.097849243612,987.4,0.24494897427831783,bi_a500_b500_p80%_v2.col
500,500,1000,90,224990,1,3749.0146142118,518.0384330602983,991.8,0.19999999999999998,bi_a500_b500_p90%_v1.col
500,500,1000,90,225217,2,2878.7639263150004,106.12611522282717,991.8,0.19999999999999998,bi_a500_b500_p90%_v2.col
