a,b,N,p,M,v,mean_time,se_time,mean_chi,se_chi,instancia
100,100,200,70,7039,1,19.531404927,1.8997476658171035,187.0,0.0,bi_a100_b100_p70%_v1.col
100,100,200,70,7044,2,20.3689267492,2.003724025536219,187.0,0.0,bi_a100_b100_p70%_v2.col
100,100,200,80,8007,1,17.042735795000002,1.242329277452213,190.8,0.19999999999999998,bi_a100_b100_p80%_v1.col
100,100,200,80,7988,2,21.973891022,2.2794431185903834,190.0,0.0,bi_a100_b100_p80%_v2.col
100,100,200,90,9021,1,17.3797141212,0.6706378526943904,194.0,0.0,bi_a100_b100_p90%_v1.col
100,100,200,90,8994,2,16.6259003582,0.1481204145823345,194.0,0.0,bi_a100_b100_p90%_v2.col
100,500,600,1,525,1,6.2978284826,0.6626731622716049,64.8,1.4628738838327793,bi_a100_b500_p01%_v1.col
100,500,600,1,516,2,6.659932056200001,0.22754708238703777,64.0,3.4058772731852804,bi_a100_b500_p01%_v2.col
100,500,600,3,1537,1,8.9681157598,0.6678922681613702,76.0,2.073644135332772,bi_a100_b500_p03%_v1.col
100,500,600,3,1444,2,7.111420595199999,0.6099974852921436,77.8,2.3748684174075834,bi_a100_b500_p03%_v2.col
100,500,600,5,2497,1,6.7157568942,0.3920181554791158,97.4,0.6782329983125267,bi_a100_b500_p05%_v1.col
100,500,600,5,2502,2,7.2593497855999995,0.891832884283,98.8,0.58309518948453,bi_a100_b500_p05%_v2.col
100,500,600,10,5152,1,18.270205698199998,1.2513647771438126,163.0,0.31622776601683794,bi_a100_b500_p10%_v1.col
100,500,600,10,4977,2,17.486140577199997,2.0731190899815486,157.6,0.39999999999999997,bi_a100_b500_p10%_v2.col
100,500,600,20,10077,1,87.2469011652,16.699727339299884,332.2,2.0832666655999654,bi_a100_b500_p20%_v1.col
100,500,600,20,10063,2,87.835770365,6.227347682086401,329.2,1.3928388277184118,bi_a100_b500_p20%_v2.col
100,500,600,30,15047,1,85.99252723080001,9.631408142533376,513.0,0.7071067811865476,bi_a100_b500_p30%_v1.col
100,500,600,30,15090,2,111.6887542296,7.442426933560336,519.8,0.3741657386773941,bi_a100_b500_p30%_v2.col
100,500,600,40,20050,1,152.2223254864,34.562697466514045,551.0,0.6324555320336759,bi_a100_b500_p40%_v1.col
100,500,600,40,19920,2,129.766086307,20.956002514556587,550.8,0.7348469228349535,bi_a100_b500_p40%_v2.col
100,500,600,50,25075,1,211.9444845896,33.839315747112195,566.0,0.6324555320336759,bi_a100_b500_p50%_v1.col
100,500,600,50,24945,2,195.6255638396,17.325092587478135,567.2,0.19999999999999998,bi_a100_b500_p50%_v2.col
100,500,600,60,29954,1,222.715988594,26.146470215916676,577.2,0.20000000000000004,bi_a100_b500_p60%_v1.col
100,500,600,60,29933,2,172.4127678882,17.958048439408028,577.4,0.39999999999999997,bi_a100_b500_p60%_v2.col
100,500,600,70,35049,1,270.4179436200001,45.652164175041044,584.0,0.4472135954999579,bi_a100_b500_p70%_v1.col
100,500,600,70,35055,2,280.722814544,34.42864018856559,583.8,0.20000000000000004,bi_a100_b500_p70%_v2.col
100,500,600,80,40002,1,248.782764494,17.354314995057404,589.0,0.0,bi_a100_b500_p80%_v1.col
100,500,600,80,39945,2,279.4730695824,21.887928989380804,589.0,0.0,bi_a100_b500_p80%_v2.col
100,500,600,90,45019,1,283.5960646368,20.880893119415067,592.8,0.19999999999999998,bi_a100_b500_p90%_v1.col
100,500,600,90,44905,2,269.6516547536,5.854717510382187,593.0,0.0,bi_a100_b500_p90%_v2.col
500,500,1000,1,2537,1,78.4292969714,5.270050333812456,158.8,4.597825573029059,bi_a500_b500_p01%_v1.col
500,500,1000,1,2396,2,70.4664402422,4.073831634645097,166.0,5.375872022286244,bi_a500_b500_p01%_v2.col
500,500,1000,3,7384,1,29.966087034399997,2.8215812056711784,198.6,0.6782329983125267,bi_a500_b500_p03%_v1.col
500,500,1000,3,7474,2,41.350119458200005,3.3158066750731074,199.4,0.24494897427831777,bi_a500_b500_p03%_v2.col
500,500,1000,5,12438,1,49.201861976,4.679389851714062,294.8,0.6633249580710799,bi_a500_b500_p05%_v1.col
500,500,1000,5,12517,2,50.745815844000006,6.074216267097509,296.0,1.1401754250991378,bi_a500_b500_p05%_v2.col
500,500,1000,10,25253,1,212.2789872824,21.415325118790296,515.8,1.0198039027185568,bi_a500_b500_p10%_v1.col
500,500,1000,10,24872,2,242.23458441460002,41.99937909142716,509.6,1.6911534525287764,bi_a500_b500_p10%_v2.col
500,500,1000,20,50042,1,697.5446570858,80.12759924851794,795.0,1.0954451150103321,bi_a500_b500_p20%_v1.col
500,500,1000,20,50009,2,661.7950286921999,108.46515735373495,792.0,1.5811388300841895,bi_a500_b500_p20%_v2.col
500,500,1000,30,75280,1,933.3597564717999,153.51602175153567,894.6,1.2884098726725124,bi_a500_b500_p30%_v1.col
500,500,1000,30,75133,2,883.3412443230002,190.30584091330147,896.8,0.58309518948453,bi_a500_b500_p30%_v2.col
500,500,1000,40,100391,1,894.4393738577999,111.31085811164147,939.6,0.5099019513592785,bi_a500_b500_p40%_v1.col
500,500,1000,40,100075,2,1652.7412091856,253.88251896866674,938.4,0.5099019513592784,bi_a500_b500_p40%_v2.col
500,500,1000,50,124819,1,1679.1034885467998,291.9473965699293,960.2,0.48989794855663565,bi_a500_b500_p50%_v1.col
500,500,1000,50,125009,2,1615.1303723352,269.341809797933,960.8,0.7348469228349535,bi_a500_b500_p50%_v2.col
500,500,1000,60,149899,1,1881.5684475078,198.76503541195598,973.6,0.24494897427831783,bi_a500_b500_p60%_v1.col
500,500,1000,60,149722,2,2069.4772458548,259.4383018180186,973.8,0.19999999999999998,bi_a500_b500_p60%_v2.col
500,500,1000,70,175289,1,2376.0787002882003,53.339129400988405,982.0,0.0,bi_a500_b500_p70%_v1.col
500,500,1000,70,174970,2,2605.8776521177997,356.1121903052968,981.8,0.19999999999999998,bi_a500_b500_p70%_v2.col
500,500,1000,80,199919,1,3184.6482988841994,155.44674870983883,987.2,0.19999999999999998,bi_a500_b500_p80%_v1.col
500,500,1000,80,200277,2,3666.7350277216,522.4008715376453,987.2,0.3741657386773941,bi_a500_b500_p80%_v2.col
500,500,1000,90,224990,1,3777.6365322325996,445.8316149001417,991.8,0.20000000000000004,bi_a500_b500_p90%_v1.col
500,500,1000,90,225217,2,3349.2751942617992,147.7355257329112,992.0,0.0,bi_a500_b500_p90%_v2.col
