mean_fit_t,b,c,mean_upd_t,mean_init_t,se_init_t,mean_mut_t,se_fit_t,se_mut_t,se_upd_t,N,M,v,mean_sel_t,a,se_cross_t,se_sel_t,mean_cross_t,instancia
0.10606,10,30,0.0,0.10749,0.0007,0.0,0.0006,0.0,0.0,600,570,5,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c30_v5.col
0.17781,10,40,0.0,0.18011,0.0007,0.0,0.0002,0.0,0.0,839,809,1,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c40_v1.col
0.23562,10,40,0.0,0.23717,0.0747,0.0,0.0748,0.0,0.0,786,756,2,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c40_v2.col
0.17409,10,40,0.0,0.17586,0.004,0.0,0.0036,0.0,0.0,840,810,3,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c40_v3.col
0.12504,10,40,0.0,0.12606,0.0012,0.0,0.0012,0.0,0.0,677,647,4,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c40_v4.col
0.14602,10,40,0.0,0.14796,0.0004,0.0,0.0008,0.0,0.0,745,715,5,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c40_v5.col
0.22028,10,50,0.0,0.22246,0.0013,0.0,0.0012,0.0,0.0,984,954,1,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c50_v1.col
0.17983,10,50,0.0,0.18229,0.0012,0.0,0.0012,0.0,0.0,856,826,2,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c50_v2.col
0.29084,10,50,0.0,0.30055,0.0743,0.0,0.0666,0.0,0.0,992,962,3,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c50_v3.col
0.21468,10,50,0.0,0.21795,0.0035,0.0,0.0029,0.0,0.0,973,943,4,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c50_v4.col
0.19321,10,50,0.0,0.19575,0.0015,0.0,0.0007,0.0,0.0,922,892,5,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c50_v5.col
0.26465,10,60,0.0,0.26741,0.0016,0.0,0.0017,0.0,0.0,1088,1058,1,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c60_v1.col
0.27423,10,60,0.0,0.27777,0.0007,0.0,0.0007,0.0,0.0,1115,1085,2,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c60_v2.col
0.34483,10,60,0.0,0.34751,0.0642,0.0,0.0644,0.0,0.0,1104,1074,3,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c60_v3.col
0.20033,10,60,0.0,0.20162,0.0019,0.0,0.0019,0.0,0.0,936,906,4,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c60_v4.col
0.25581,10,60,0.0,0.25845,0.0009,0.0,0.0016,0.0,0.0,1075,1045,5,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c60_v5.col
0.28659,10,70,0.0,0.2898,0.0012,0.0,0.0011,0.0,0.0,1148,1118,1,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c70_v1.col
0.28007,10,70,0.0,0.28246,0.001,0.0,0.0006,0.0,0.0,1132,1102,2,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c70_v2.col
0.37322,10,70,0.0,0.44191,0.061,0.0,0.0118,0.0,0.0,1318,1288,3,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c70_v3.col
0.27814,10,70,0.0,0.28038,0.0014,0.0,0.0015,0.0,0.0,1123,1093,4,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c70_v4.col
0.3015,10,70,0.0,0.30443,0.001,0.0,0.0009,0.0,0.0,1182,1152,5,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c70_v5.col
0.39632,10,80,0.0,0.39963,0.0013,0.0,0.0013,0.0,0.0,1403,1373,1,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c80_v1.col
0.42291,10,80,0.0,0.49101,0.061,0.0,0.0102,0.0,0.0,1432,1402,2,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c80_v2.col
0.30971,10,80,0.0,0.31128,0.0017,0.0,0.0017,0.0,0.0,1220,1190,3,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c80_v3.col
0.44546,10,80,0.0,0.44858,0.0031,0.0,0.0027,0.0,0.0,1515,1485,4,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c80_v4.col
0.38408,10,80,0.0,0.45187,0.0604,0.0,0.0079,0.0,0.0,1360,1330,5,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c80_v5.col
0.50295,10,90,0.0,0.50694,0.0064,0.0,0.0053,0.0,0.0,1608,1578,1,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c90_v1.col
0.39838,10,90,0.0,0.40119,0.0013,0.0,0.0013,0.0,0.0,1408,1378,2,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c90_v2.col
0.45027,10,90,0.0,0.45402,0.0018,0.0,0.0018,0.0,0.0,1498,1468,3,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c90_v3.col
0.7048,10,90,0.0,0.70869,0.0842,0.0,0.0841,0.0,0.0,1863,1833,4,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c90_v4.col
0.4494,10,90,0.0,0.4527,0.0025,0.0,0.0019,0.0,0.0,1520,1490,5,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c90_v5.col
0.66545,10,100,0.0,0.66976,0.0015,0.0,0.0016,0.0,0.0,1935,1900,1,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c100_v1.col
0.62975,10,100,0.0,0.70056,0.0638,0.0,0.0083,0.0,0.0,1868,1833,2,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c100_v2.col
0.53011,10,100,0.0,0.5335,0.0013,0.0,0.0012,0.0,0.0,1678,1643,3,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c100_v3.col
0.90978,10,100,0.0,0.91385,0.0737,0.0,0.0737,0.0,0.0,2167,2132,4,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c100_v4.col
0.59529,10,100,0.0,0.59863,0.0037,0.0,0.0032,0.0,0.0,1803,1768,5,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c100_v5.col
0.09362,10,20,0.0,0.09456,0.0009,0.0,0.0009,0.0,0.0,556,521,1,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c20_v1.col
0.09339,10,20,0.0,0.09517,0.0006,0.0,0.0003,0.0,0.0,551,516,2,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c20_v2.col
0.0891,10,20,0.0,0.09087,0.0007,0.0,0.0008,0.0,0.0,533,498,3,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c20_v3.col
0.09022,10,20,0.0,0.09117,0.0004,0.0,0.0004,0.0,0.0,534,499,4,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c20_v4.col
0.0886,10,20,0.0,0.09038,0.0012,0.0,0.0007,0.0,0.0,527,492,5,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c20_v5.col
0.14803,10,30,0.0,0.14957,0.0005,0.0,0.0007,0.0,0.0,743,708,1,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c30_v1.col
0.14292,10,30,0.0,0.14521,0.0014,0.0,0.0013,0.0,0.0,728,693,2,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c30_v2.col
0.22311,10,30,0.0,0.23232,0.074,0.0,0.0664,0.0,0.0,764,729,3,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c30_v3.col
0.1441,10,30,0.0,0.14571,0.0038,0.0,0.0033,0.0,0.0,731,696,4,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c30_v4.col
0.13847,10,30,0.0,0.13953,0.0012,0.0,0.0013,0.0,0.0,723,688,5,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c30_v5.col
0.21982,10,40,0.0,0.22125,0.001,0.0,0.001,0.0,0.0,996,961,1,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c40_v1.col
0.19978,10,40,0.0,0.20193,0.0011,0.0,0.001,0.0,0.0,927,892,2,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c40_v2.col
0.20044,10,40,0.0,0.20216,0.0006,0.0,0.0009,0.0,0.0,930,895,3,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c40_v3.col
0.25269,10,40,0.0,0.26295,0.0748,0.0,0.0673,0.0,0.0,875,840,4,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c40_v4.col
0.1541,10,40,0.0,0.15527,0.0027,0.0,0.0026,0.0,0.0,766,731,5,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c40_v5.col
0.26778,10,50,0.0,0.27001,0.0015,0.0,0.0015,0.0,0.0,1115,1080,1,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c50_v1.col
0.30197,10,50,0.0,0.30521,0.0017,0.0,0.0014,0.0,0.0,1186,1151,2,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c50_v2.col
0.35467,10,50,0.0,0.37082,0.0802,0.0,0.0676,0.0,0.0,1150,1115,3,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c50_v3.col
0.25618,10,50,0.0,0.25951,0.0036,0.0,0.0031,0.0,0.0,1074,1039,4,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c50_v4.col
0.25907,10,50,0.0,0.26129,0.0011,0.0,0.0016,0.0,0.0,1084,1049,5,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c50_v5.col
0.34477,10,60,0.0,0.34687,0.0011,0.0,0.0007,0.0,0.0,1295,1260,1,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c60_v1.col
0.31358,10,60,0.0,0.31671,0.0079,0.0,0.0078,0.0,0.0,1199,1164,2,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c60_v2.col
0.33646,10,60,0.0,0.40697,0.0649,0.0,0.0037,0.0,0.0,1270,1235,3,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c60_v3.col
0.32759,10,60,0.0,0.33103,0.0018,0.0,0.0014,0.0,0.0,1259,1224,4,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c60_v4.col
0.3121,10,60,0.0,0.3149,0.0014,0.0,0.001,0.0,0.0,1205,1170,5,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c60_v5.col
0.52983,10,70,0.0,0.5334,0.0737,0.0,0.0736,0.0,0.0,1521,1486,1,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c70_v1.col
0.3925,10,70,0.0,0.39612,0.0046,0.0,0.0037,0.0,0.0,1394,1359,2,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c70_v2.col
0.39481,10,70,0.0,0.39659,0.0018,0.0,0.0018,0.0,0.0,1415,1380,3,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c70_v3.col
0.39597,10,70,0.0,0.39935,0.0009,0.0,0.001,0.0,0.0,1389,1354,4,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c70_v4.col
0.37209,10,70,0.0,0.44329,0.0649,0.0,0.0076,0.0,0.0,1323,1288,5,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c70_v5.col
0.5188,10,80,0.0,0.52196,0.0028,0.0,0.002,0.0,0.0,1668,1633,1,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c80_v1.col
0.4401,10,80,0.0,0.44284,0.0027,0.0,0.0022,0.0,0.0,1491,1456,2,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c80_v2.col
0.59191,10,80,0.0,0.59597,0.0746,0.0,0.0746,0.0,0.0,1628,1593,3,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c80_v3.col
0.41509,10,80,0.0,0.41954,0.0048,0.0,0.0042,0.0,0.0,1451,1416,4,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c80_v4.col
0.48183,10,80,0.0,0.48382,0.0016,0.0,0.0016,0.0,0.0,1571,1536,5,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c80_v5.col
0.55898,10,90,0.0,0.56308,0.0024,0.0,0.0024,0.0,0.0,1716,1681,1,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c90_v1.col
0.57305,10,90,0.0,0.57762,0.078,0.0,0.0781,0.0,0.0,1608,1573,2,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c90_v2.col
0.39534,10,90,0.0,0.39715,0.0026,0.0,0.0026,0.0,0.0,1390,1355,3,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c90_v3.col
0.57454,10,90,0.0,0.57798,0.0017,0.0,0.0015,0.0,0.0,1729,1694,4,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c90_v4.col
0.74502,10,90,0.0,0.74956,0.0775,0.0,0.0774,0.0,0.0,1924,1889,5,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c90_v5.col
1.03195,10,100,0.0,1.03538,0.0025,0.0,0.0023,0.0,0.0,2441,2401,1,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c100_v1.col
1.0145,10,100,0.0,1.02042,0.073,0.0,0.0732,0.0,0.0,2316,2276,2,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c100_v2.col
0.83816,10,100,0.0,0.84237,0.0043,0.0,0.0035,0.0,0.0,2184,2144,3,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c100_v3.col
0.98506,10,100,0.0,0.98941,0.076,0.0,0.0758,0.0,0.0,2262,2222,4,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c100_v4.col
0.81019,10,100,0.0,0.81403,0.0025,0.0,0.002,0.0,0.0,2104,2064,5,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c100_v5.col
0.12187,10,20,0.0,0.12332,0.0006,0.0,0.0009,0.0,0.0,637,597,1,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c20_v1.col
0.12267,10,20,0.0,0.12412,0.0007,0.0,0.0005,0.0,0.0,642,602,2,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c20_v2.col
0.11757,10,20,0.0,0.11986,0.0011,0.0,0.0007,0.0,0.0,623,583,3,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c20_v3.col
0.20424,10,20,0.0,0.20566,0.0751,0.0,0.0752,0.0,0.0,666,626,4,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c20_v4.col
0.11767,10,20,0.0,0.11863,0.0012,0.0,0.0012,0.0,0.0,636,596,5,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c20_v5.col
0.15997,10,30,0.0,0.16215,0.0009,0.0,0.001,0.0,0.0,797,757,1,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c30_v1.col
0.1634,10,30,0.0,0.16501,0.0009,0.0,0.0008,0.0,0.0,799,759,2,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c30_v2.col
0.16213,10,30,0.0,0.16415,0.0011,0.0,0.0011,0.0,0.0,788,748,3,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c30_v3.col
0.17067,10,30,0.0,0.17269,0.0008,0.0,0.0009,0.0,0.0,824,784,4,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c30_v4.col
0.26009,10,30,0.0,0.26217,0.0655,0.0,0.0657,0.0,0.0,889,849,5,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c30_v5.col
0.24671,10,40,0.0,0.25045,0.0021,0.0,0.0021,0.0,0.0,1053,1013,1,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c40_v1.col
0.23466,10,40,0.0,0.23723,0.0016,0.0,0.002,0.0,0.0,1028,988,2,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c40_v2.col
0.26872,10,40,0.0,0.27149,0.0008,0.0,0.0003,0.0,0.0,1089,1049,3,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c40_v3.col
0.22194,10,40,0.0,0.22449,0.001,0.0,0.0014,0.0,0.0,978,938,4,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c40_v4.col
0.26402,10,40,0.0,0.33378,0.0638,0.0,0.0077,0.0,0.0,1053,1013,5,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c40_v5.col
0.29857,10,50,0.0,0.30089,0.0045,0.0,0.0042,0.0,0.0,1176,1136,1,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c50_v1.col
0.33739,10,50,0.0,0.33901,0.0015,0.0,0.0014,0.0,0.0,1276,1236,2,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c50_v2.col
0.34458,10,50,0.0,0.3476,0.0005,0.0,0.0003,0.0,0.0,1278,1238,3,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c50_v3.col
0.31448,10,50,0.0,0.31727,0.001,0.0,0.0014,0.0,0.0,1208,1168,4,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c50_v4.col
0.37854,10,50,0.0,0.44873,0.0629,0.0,0.0096,0.0,0.0,1354,1314,5,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c50_v5.col
0.46857,10,60,0.0,0.47164,0.0015,0.0,0.0015,0.0,0.0,1561,1521,1,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c60_v1.col
0.39364,10,60,0.0,0.39753,0.0009,0.0,0.001,0.0,0.0,1399,1359,2,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c60_v2.col
0.48034,10,60,0.0,0.48375,0.0755,0.0,0.0754,0.0,0.0,1409,1369,3,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c60_v3.col
0.42347,10,60,0.0,0.42712,0.004,0.0,0.0032,0.0,0.0,1484,1444,4,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c60_v4.col
0.38538,10,60,0.0,0.38893,0.0021,0.0,0.0019,0.0,0.0,1377,1337,5,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c60_v5.col
0.46507,10,70,0.0,0.4687,0.0017,0.0,0.0015,0.0,0.0,1551,1511,1,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c70_v1.col
0.54762,10,70,0.0,0.55324,0.0767,0.0,0.077,0.0,0.0,1571,1531,2,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c70_v2.col
0.49733,10,70,0.0,0.49945,0.0007,0.0,0.0007,0.0,0.0,1643,1603,3,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c70_v3.col
0.42472,10,70,0.0,0.42875,0.0013,0.0,0.0013,0.0,0.0,1441,1401,4,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c70_v4.col
0.59864,10,70,0.0,0.60226,0.0742,0.0,0.0741,0.0,0.0,1662,1622,5,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c70_v5.col
0.79156,10,80,0.0,0.79569,0.0067,0.0,0.0053,0.0,0.0,2093,2053,1,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c80_v1.col
0.6258,10,80,0.0,0.6294,0.0011,0.0,0.0008,0.0,0.0,1859,1819,2,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c80_v2.col
0.65417,10,80,0.0,0.65892,0.0756,0.0,0.0756,0.0,0.0,1771,1731,3,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c80_v3.col
0.54785,10,80,0.0,0.55264,0.0015,0.0,0.0013,0.0,0.0,1736,1696,4,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c80_v4.col
0.62482,10,80,0.0,0.62881,0.002,0.0,0.0018,0.0,0.0,1864,1824,5,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c80_v5.col
0.91562,10,90,0.0,0.92037,0.0819,0.0,0.0814,0.0,0.0,2157,2117,1,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c90_v1.col
0.72571,10,90,0.0,0.72972,0.0019,0.0,0.0017,0.0,0.0,2012,1972,2,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c90_v2.col
0.74673,10,90,0.0,0.75077,0.074,0.0,0.0739,0.0,0.0,1918,1878,3,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c90_v3.col
0.66588,10,90,0.0,0.66958,0.0056,0.0,0.0043,0.0,0.0,1937,1897,4,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c90_v4.col
0.78677,10,90,0.0,0.79107,0.0018,0.0,0.0015,0.0,0.0,2098,2058,5,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c90_v5.col
1.22472,10,100,0.0,1.23096,0.0756,0.0,0.0749,0.0,0.0,2601,2556,1,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c100_v1.col
1.0824,10,100,0.0,1.0869,0.0038,0.0,0.0034,0.0,0.0,2498,2453,2,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c100_v2.col
1.17347,10,100,0.0,1.17935,0.0725,0.0,0.0716,0.0,0.0,2530,2485,3,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c100_v3.col
1.16498,10,100,0.0,1.17076,0.0016,0.0,0.002,0.0,0.0,2621,2576,4,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c100_v4.col
1.10573,10,100,0.0,1.11062,0.0753,0.0,0.0752,0.0,0.0,2454,2409,5,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c100_v5.col
0.1474,10,20,0.0,0.14849,0.0002,0.0,0.0002,0.0,0.0,716,671,1,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c20_v1.col
0.14326,10,20,0.0,0.14626,0.0005,0.0,0.0005,0.0,0.0,701,656,2,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c20_v2.col
0.15246,10,20,0.0,0.15509,0.0005,0.0,0.0005,0.0,0.0,730,685,3,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c20_v3.col
0.14372,10,20,0.0,0.146,0.0007,0.0,0.0004,0.0,0.0,707,662,4,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c20_v4.col
0.22136,10,20,0.0,0.22289,0.0733,0.0,0.0734,0.0,0.0,712,667,5,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c20_v5.col
0.20643,10,30,0.0,0.20869,0.0023,0.0,0.0017,0.0,0.0,933,888,1,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c30_v1.col
0.21215,10,30,0.0,0.21481,0.001,0.0,0.001,0.0,0.0,945,900,2,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c30_v2.col
0.19855,10,30,0.0,0.2007,0.0013,0.0,0.0014,0.0,0.0,901,856,3,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c30_v3.col
0.19982,10,30,0.0,0.20191,0.0006,0.0,0.001,0.0,0.0,899,854,4,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c30_v4.col
0.30033,10,30,0.0,0.30246,0.0656,0.0,0.0658,0.0,0.0,994,949,5,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c30_v5.col
0.33242,10,40,0.0,0.33489,0.0058,0.0,0.005,0.0,0.0,1267,1222,1,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c40_v1.col
0.35163,10,40,0.0,0.35334,0.0029,0.0,0.0029,0.0,0.0,1309,1264,2,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c40_v2.col
0.29151,10,40,0.0,0.2939,0.0007,0.0,0.0005,0.0,0.0,1162,1117,3,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c40_v3.col
0.29679,10,40,0.0,0.29964,0.0077,0.0,0.0076,0.0,0.0,1140,1095,4,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c40_v4.col
0.37249,10,40,0.0,0.37483,0.0647,0.0,0.0648,0.0,0.0,1178,1133,5,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c40_v5.col
0.42008,10,50,0.0,0.42377,0.0025,0.0,0.0023,0.0,0.0,1467,1422,1,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c50_v1.col
0.38567,10,50,0.0,0.38828,0.0015,0.0,0.0016,0.0,0.0,1385,1340,2,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c50_v2.col
0.41627,10,50,0.0,0.49013,0.0664,0.0,0.0089,0.0,0.0,1430,1385,3,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c50_v3.col
0.38617,10,50,0.0,0.3889,0.0042,0.0,0.0037,0.0,0.0,1386,1341,4,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c50_v4.col
0.3477,10,50,0.0,0.34938,0.0012,0.0,0.0012,0.0,0.0,1300,1255,5,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c50_v5.col
0.58176,10,60,0.0,0.58624,0.0016,0.0,0.0015,0.0,0.0,1781,1736,1,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c60_v1.col
0.52119,10,60,0.0,0.59358,0.065,0.0,0.0092,0.0,0.0,1659,1614,2,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c60_v2.col
0.45893,10,60,0.0,0.46145,0.0015,0.0,0.0016,0.0,0.0,1552,1507,3,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c60_v3.col
0.53383,10,60,0.0,0.53804,0.0021,0.0,0.0021,0.0,0.0,1711,1666,4,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c60_v4.col
0.47001,10,60,0.0,0.5418,0.0637,0.0,0.0088,0.0,0.0,1572,1527,5,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c60_v5.col
0.51341,10,70,0.0,0.51545,0.0014,0.0,0.0014,0.0,0.0,1662,1617,1,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c70_v1.col
0.62192,10,70,0.0,0.62639,0.0037,0.0,0.0037,0.0,0.0,1876,1831,2,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c70_v2.col
0.61148,10,70,0.0,0.61716,0.0746,0.0,0.0749,0.0,0.0,1690,1645,3,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c70_v3.col
0.60491,10,70,0.0,0.60873,0.0024,0.0,0.002,0.0,0.0,1826,1781,4,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c70_v4.col
0.61088,10,70,0.0,0.61482,0.0008,0.0,0.0006,0.0,0.0,1821,1776,5,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c70_v5.col
0.90533,10,80,0.0,0.91045,0.0777,0.0,0.0769,0.0,0.0,2167,2122,1,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c80_v1.col
0.92534,10,80,0.0,0.93069,0.0056,0.0,0.0054,0.0,0.0,2298,2253,2,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c80_v2.col
0.87046,10,80,0.0,0.87521,0.0774,0.0,0.0774,0.0,0.0,2089,2044,3,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c80_v3.col
0.72,10,80,0.0,0.72396,0.0023,0.0,0.002,0.0,0.0,2035,1990,4,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c80_v4.col
1.0468,10,80,0.0,1.05286,0.0739,0.0,0.0741,0.0,0.0,2364,2319,5,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c80_v5.col
0.8819,10,90,0.0,0.88716,0.0025,0.0,0.0031,0.0,0.0,2249,2204,1,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c90_v1.col
0.94051,10,90,0.0,0.94641,0.074,0.0,0.0739,0.0,0.0,2216,2171,2,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c90_v2.col
1.0305,10,90,0.0,1.03646,0.0042,0.0,0.0037,0.0,0.0,2472,2427,3,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c90_v3.col
0.9872,10,90,0.0,0.99333,0.0785,0.0,0.0783,0.0,0.0,2279,2234,4,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c90_v4.col
