mean_fit_t,b,c,mean_upd_t,mean_init_t,se_init_t,mean_mut_t,se_fit_t,se_mut_t,se_upd_t,N,M,v,mean_sel_t,a,se_cross_t,se_sel_t,mean_cross_t,instancia
0.40727,10,50,0.0,0.0,0.0,0.0,0.0044,0.0,0.0,992,962,3,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c50_v3.col
0.39524,10,50,0.0,0.0,0.0,0.0,0.0178,0.0,0.0,973,943,4,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c50_v4.col
0.34133,10,50,0.0,0.0,0.0,0.0,0.0029,0.0,0.0,922,892,5,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c50_v5.col
0.45484,10,60,0.0,0.0,0.0,0.0,0.004,0.0,0.0,1088,1058,1,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c60_v1.col
0.62774,10,60,0.0,0.0,0.0,0.0,0.1079,0.0,0.0,1115,1085,2,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c60_v2.col
0.47094,10,60,0.0,0.0,0.0,0.0,0.0193,0.0,0.0,1104,1074,3,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c60_v3.col
0.34431,10,60,0.0,0.0,0.0,0.0,0.0032,0.0,0.0,936,906,4,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c60_v4.col
0.43976,10,60,0.0,0.0,0.0,0.0,0.0137,0.0,0.0,1075,1045,5,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c60_v5.col
0.50126,10,70,0.0,0.0,0.0,0.0,0.019,0.0,0.0,1148,1118,1,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c70_v1.col
0.47856,10,70,0.0,0.0,0.0,0.0,0.013,0.0,0.0,1132,1102,2,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c70_v2.col
0.59085,10,70,0.0,0.0,0.0,0.0,0.0157,0.0,0.0,1318,1288,3,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c70_v3.col
0.48485,10,70,0.0,0.0,0.0,0.0,0.0208,0.0,0.0,1123,1093,4,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c70_v4.col
0.50698,10,70,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,1182,1152,5,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c70_v5.col
0.71526,10,80,0.0,0.0,0.0,0.0,0.0152,0.0,0.0,1403,1373,1,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c80_v1.col
0.72119,10,80,0.0,0.0,0.0,0.0,0.0341,0.0,0.0,1432,1402,2,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c80_v2.col
0.52318,10,80,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,1220,1190,3,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c80_v3.col
0.74601,10,80,0.0,0.0,0.0,0.0,0.0031,0.0,0.0,1515,1485,4,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c80_v4.col
0.76293,10,80,0.0,0.0,0.0,0.0,0.1214,0.0,0.0,1360,1330,5,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c80_v5.col
0.83349,10,90,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,1608,1578,1,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c90_v1.col
0.69553,10,90,0.0,0.0,0.0,0.0,0.022,0.0,0.0,1408,1378,2,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c90_v2.col
0.9732,10,90,0.0,0.0,0.0,0.0,0.1456,0.0,0.0,1498,1468,3,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c90_v3.col
1.03245,10,90,0.0,0.0,0.0,0.0,0.0091,0.0,0.0,1863,1833,4,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c90_v4.col
0.83706,10,90,0.0,0.0,0.0,0.0,0.0445,0.0,0.0,1520,1490,5,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c90_v5.col
1.38375,10,100,0.0,0.0,0.0,0.0,0.1599,0.0,0.0,1935,1900,1,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c100_v1.col
1.17227,10,100,0.0,0.0,0.0,0.0,0.0101,0.0,0.0,1868,1833,2,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c100_v2.col
1.02463,10,100,0.0,0.0,0.0,0.0,0.0031,0.0,0.0,1678,1643,3,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c100_v3.col
1.70265,10,100,0.0,0.0,0.0,0.0,0.1434,0.0,0.0,2167,2132,4,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c100_v4.col
1.02554,10,100,0.0,0.0,0.0,0.0,0.0336,0.0,0.0,1803,1768,5,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c100_v5.col
0.21049,10,20,0.0,0.0,0.0,0.0,0.029,0.0,0.0,556,521,1,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c20_v1.col
0.18855,10,20,0.0,0.0,0.0,0.0,0.0194,0.0,0.0,551,516,2,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c20_v2.col
0.18404,10,20,0.0,0.0,0.0,0.0,0.023,0.0,0.0,533,498,3,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c20_v3.col
0.1652,10,20,0.0,0.0,0.0,0.0,0.0119,0.0,0.0,534,499,4,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c20_v4.col
0.15009,10,20,0.0,0.0,0.0,0.0,0.0061,0.0,0.0,527,492,5,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c20_v5.col
0.23819,10,30,0.0,0.0,0.0,0.0,0.001,0.0,0.0,743,708,1,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c30_v1.col
0.22911,10,30,0.0,0.0,0.0,0.0,0.0021,0.0,0.0,728,693,2,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c30_v2.col
0.39448,10,30,0.0,0.0,0.0,0.0,0.1253,0.0,0.0,764,729,3,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c30_v3.col
0.23198,10,30,0.0,0.0,0.0,0.0,0.0041,0.0,0.0,731,696,4,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c30_v4.col
0.22503,10,30,0.0,0.0,0.0,0.0,0.0035,0.0,0.0,723,688,5,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c30_v5.col
0.36083,10,40,0.0,0.0,0.0,0.0,0.0027,0.0,0.0,996,961,1,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c40_v1.col
0.3429,10,40,0.0,0.0,0.0,0.0,0.0147,0.0,0.0,927,892,2,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c40_v2.col
0.32788,10,40,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,930,895,3,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c40_v3.col
0.43531,10,40,0.0,0.0,0.0,0.0,0.1218,0.0,0.0,875,840,4,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c40_v4.col
0.28339,10,40,0.0,0.0,0.0,0.0,0.03,0.0,0.0,766,731,5,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c40_v5.col
0.44726,10,50,0.0,0.0,0.0,0.0,0.003,0.0,0.0,1115,1080,1,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c50_v1.col
0.50739,10,50,0.0,0.0,0.0,0.0,0.0166,0.0,0.0,1186,1151,2,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c50_v2.col
0.51677,10,50,0.0,0.0,0.0,0.0,0.0156,0.0,0.0,1150,1115,3,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c50_v3.col
0.5471,10,50,0.0,0.0,0.0,0.0,0.1045,0.0,0.0,1074,1039,4,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c50_v4.col
0.43904,10,50,0.0,0.0,0.0,0.0,0.0163,0.0,0.0,1084,1049,5,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c50_v5.col
0.56097,10,60,0.0,0.0,0.0,0.0,0.0027,0.0,0.0,1295,1260,1,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c60_v1.col
0.49661,10,60,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,1199,1164,2,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c60_v2.col
0.57585,10,60,0.0,0.0,0.0,0.0,0.0169,0.0,0.0,1270,1235,3,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c60_v3.col
0.61515,10,60,0.0,0.0,0.0,0.0,0.0389,0.0,0.0,1259,1224,4,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c60_v4.col
0.50402,10,60,0.0,0.0,0.0,0.0,0.0121,0.0,0.0,1205,1170,5,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c60_v5.col
0.73596,10,70,0.0,0.0,0.0,0.0,0.0155,0.0,0.0,1521,1486,1,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c70_v1.col
0.75482,10,70,0.0,0.0,0.0,0.0,0.1217,0.0,0.0,1394,1359,2,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c70_v2.col
0.64029,10,70,0.0,0.0,0.0,0.0,0.004,0.0,0.0,1415,1380,3,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c70_v3.col
0.69139,10,70,0.0,0.0,0.0,0.0,0.0408,0.0,0.0,1389,1354,4,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c70_v4.col
0.66718,10,70,0.0,0.0,0.0,0.0,0.0234,0.0,0.0,1323,1288,5,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c70_v5.col
0.94196,10,80,0.0,0.0,0.0,0.0,0.0349,0.0,0.0,1668,1633,1,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c80_v1.col
0.71705,10,80,0.0,0.0,0.0,0.0,0.0052,0.0,0.0,1491,1456,2,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c80_v2.col
0.84558,10,80,0.0,0.0,0.0,0.0,0.0066,0.0,0.0,1628,1593,3,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c80_v3.col
0.71037,10,80,0.0,0.0,0.0,0.0,0.0271,0.0,0.0,1451,1416,4,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c80_v4.col
0.76649,10,80,0.0,0.0,0.0,0.0,0.0057,0.0,0.0,1571,1536,5,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c80_v5.col
0.88292,10,90,0.0,0.0,0.0,0.0,0.0018,0.0,0.0,1716,1681,1,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c90_v1.col
0.82086,10,90,0.0,0.0,0.0,0.0,0.0149,0.0,0.0,1608,1573,2,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c90_v2.col
0.64937,10,90,0.0,0.0,0.0,0.0,0.0066,0.0,0.0,1390,1355,3,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c90_v3.col
0.95466,10,90,0.0,0.0,0.0,0.0,0.0197,0.0,0.0,1729,1694,4,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c90_v4.col
1.20798,10,90,0.0,0.0,0.0,0.0,0.118,0.0,0.0,1924,1889,5,0.0,35,0.0,0.0,0.0,galaxy_a35_b10_c90_v5.col
1.74573,10,100,0.0,0.0,0.0,0.0,0.0106,0.0,0.0,2441,2401,1,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c100_v1.col
1.83475,10,100,0.0,0.0,0.0,0.0,0.1605,0.0,0.0,2316,2276,2,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c100_v2.col
1.52905,10,100,0.0,0.0,0.0,0.0,0.0081,0.0,0.0,2184,2144,3,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c100_v3.col
1.68775,10,100,0.0,0.0,0.0,0.0,0.0127,0.0,0.0,2262,2222,4,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c100_v4.col
1.55032,10,100,0.0,0.0,0.0,0.0,0.1808,0.0,0.0,2104,2064,5,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c100_v5.col
0.19174,10,20,0.0,0.0,0.0,0.0,0.0027,0.0,0.0,637,597,1,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c20_v1.col
0.19375,10,20,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,642,602,2,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c20_v2.col
0.1915,10,20,0.0,0.0,0.0,0.0,0.0041,0.0,0.0,623,583,3,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c20_v3.col
0.21352,10,20,0.0,0.0,0.0,0.0,0.0063,0.0,0.0,666,626,4,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c20_v4.col
0.25271,10,20,0.0,0.0,0.0,0.0,0.0236,0.0,0.0,636,596,5,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c20_v5.col
0.4322,10,30,0.0,0.0,0.0,0.0,0.1095,0.0,0.0,797,757,1,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c30_v1.col
0.30865,10,30,0.0,0.0,0.0,0.0,0.0209,0.0,0.0,799,759,2,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c30_v2.col
0.32855,10,30,0.0,0.0,0.0,0.0,0.0126,0.0,0.0,788,748,3,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c30_v3.col
0.31422,10,30,0.0,0.0,0.0,0.0,0.0188,0.0,0.0,824,784,4,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c30_v4.col
0.33056,10,30,0.0,0.0,0.0,0.0,0.016,0.0,0.0,889,849,5,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c30_v5.col
0.442,10,40,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,1053,1013,1,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c40_v1.col
0.54775,10,40,0.0,0.0,0.0,0.0,0.1081,0.0,0.0,1028,988,2,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c40_v2.col
0.46486,10,40,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,1089,1049,3,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c40_v3.col
0.38161,10,40,0.0,0.0,0.0,0.0,0.0217,0.0,0.0,978,938,4,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c40_v4.col
0.43312,10,40,0.0,0.0,0.0,0.0,0.0196,0.0,0.0,1053,1013,5,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c40_v5.col
0.47738,10,50,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,1176,1136,1,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c50_v1.col
0.58695,10,50,0.0,0.0,0.0,0.0,0.0057,0.0,0.0,1276,1236,2,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c50_v2.col
0.60317,10,50,0.0,0.0,0.0,0.0,0.0018,0.0,0.0,1278,1238,3,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c50_v3.col
0.56299,10,50,0.0,0.0,0.0,0.0,0.0136,0.0,0.0,1208,1168,4,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c50_v4.col
0.62435,10,50,0.0,0.0,0.0,0.0,0.0082,0.0,0.0,1354,1314,5,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c50_v5.col
0.92747,10,60,0.0,0.0,0.0,0.0,0.1509,0.0,0.0,1561,1521,1,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c60_v1.col
0.6276,10,60,0.0,0.0,0.0,0.0,0.0045,0.0,0.0,1399,1359,2,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c60_v2.col
0.69165,10,60,0.0,0.0,0.0,0.0,0.038,0.0,0.0,1409,1369,3,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c60_v3.col
0.73524,10,60,0.0,0.0,0.0,0.0,0.0295,0.0,0.0,1484,1444,4,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c60_v4.col
0.72326,10,60,0.0,0.0,0.0,0.0,0.0204,0.0,0.0,1377,1337,5,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c60_v5.col
0.79694,10,70,0.0,0.0,0.0,0.0,0.0305,0.0,0.0,1551,1511,1,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c70_v1.col
0.78422,10,70,0.0,0.0,0.0,0.0,0.0031,0.0,0.0,1571,1531,2,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c70_v2.col
0.99155,10,70,0.0,0.0,0.0,0.0,0.1564,0.0,0.0,1643,1603,3,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c70_v3.col
0.72806,10,70,0.0,0.0,0.0,0.0,0.0135,0.0,0.0,1441,1401,4,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c70_v4.col
0.90164,10,70,0.0,0.0,0.0,0.0,0.0428,0.0,0.0,1662,1622,5,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c70_v5.col
1.44841,10,80,0.0,0.0,0.0,0.0,0.1234,0.0,0.0,2093,2053,1,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c80_v1.col
1.06346,10,80,0.0,0.0,0.0,0.0,0.0261,0.0,0.0,1859,1819,2,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c80_v2.col
1.01172,10,80,0.0,0.0,0.0,0.0,0.0197,0.0,0.0,1771,1731,3,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c80_v3.col
1.02001,10,80,0.0,0.0,0.0,0.0,0.1207,0.0,0.0,1736,1696,4,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c80_v4.col
1.02762,10,80,0.0,0.0,0.0,0.0,0.005,0.0,0.0,1864,1824,5,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c80_v5.col
1.52669,10,90,0.0,0.0,0.0,0.0,0.1213,0.0,0.0,2157,2117,1,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c90_v1.col
1.21593,10,90,0.0,0.0,0.0,0.0,0.0068,0.0,0.0,2012,1972,2,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c90_v2.col
1.13754,10,90,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,1918,1878,3,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c90_v3.col
1.26921,10,90,0.0,0.0,0.0,0.0,0.1524,0.0,0.0,1937,1897,4,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c90_v4.col
1.3386,10,90,0.0,0.0,0.0,0.0,0.0024,0.0,0.0,2098,2058,5,0.0,40,0.0,0.0,0.0,galaxy_a40_b10_c90_v5.col
2.09658,10,100,0.0,0.0,0.0,0.0,0.1155,0.0,0.0,2601,2556,1,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c100_v1.col
1.89318,10,100,0.0,0.0,0.0,0.0,0.0437,0.0,0.0,2498,2453,2,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c100_v2.col
2.02452,10,100,0.0,0.0,0.0,0.0,0.1277,0.0,0.0,2530,2485,3,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c100_v3.col
1.96681,10,100,0.0,0.0,0.0,0.0,0.0212,0.0,0.0,2621,2576,4,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c100_v4.col
1.89614,10,100,0.0,0.0,0.0,0.0,0.1214,0.0,0.0,2454,2409,5,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c100_v5.col
0.23512,10,20,0.0,0.0,0.0,0.0,0.0037,0.0,0.0,716,671,1,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c20_v1.col
0.31621,10,20,0.0,0.0,0.0,0.0,0.0292,0.0,0.0,701,656,2,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c20_v2.col
0.24292,10,20,0.0,0.0,0.0,0.0,0.0022,0.0,0.0,730,685,3,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c20_v3.col
0.2275,10,20,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,707,662,4,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c20_v4.col
0.35,10,20,0.0,0.0,0.0,0.0,0.1052,0.0,0.0,712,667,5,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c20_v5.col
0.32904,10,30,0.0,0.0,0.0,0.0,0.0044,0.0,0.0,933,888,1,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c30_v1.col
0.33501,10,30,0.0,0.0,0.0,0.0,0.0046,0.0,0.0,945,900,2,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c30_v2.col
0.35216,10,30,0.0,0.0,0.0,0.0,0.0128,0.0,0.0,901,856,3,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c30_v3.col
0.31571,10,30,0.0,0.0,0.0,0.0,0.0042,0.0,0.0,899,854,4,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c30_v4.col
0.37961,10,30,0.0,0.0,0.0,0.0,0.0112,0.0,0.0,994,949,5,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c30_v5.col
0.68813,10,40,0.0,0.0,0.0,0.0,0.1011,0.0,0.0,1267,1222,1,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c40_v1.col
0.58278,10,40,0.0,0.0,0.0,0.0,0.0026,0.0,0.0,1309,1264,2,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c40_v2.col
0.49158,10,40,0.0,0.0,0.0,0.0,0.004,0.0,0.0,1162,1117,3,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c40_v3.col
0.47365,10,40,0.0,0.0,0.0,0.0,0.004,0.0,0.0,1140,1095,4,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c40_v4.col
0.53873,10,40,0.0,0.0,0.0,0.0,0.0308,0.0,0.0,1178,1133,5,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c40_v5.col
0.69892,10,50,0.0,0.0,0.0,0.0,0.007,0.0,0.0,1467,1422,1,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c50_v1.col
0.65182,10,50,0.0,0.0,0.0,0.0,0.0023,0.0,0.0,1385,1340,2,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c50_v2.col
0.67078,10,50,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,1430,1385,3,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c50_v3.col
0.75989,10,50,0.0,0.0,0.0,0.0,0.1185,0.0,0.0,1386,1341,4,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c50_v4.col
0.5869,10,50,0.0,0.0,0.0,0.0,0.0148,0.0,0.0,1300,1255,5,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c50_v5.col
0.97474,10,60,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,1781,1736,1,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c60_v1.col
0.87897,10,60,0.0,0.0,0.0,0.0,0.0138,0.0,0.0,1659,1614,2,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c60_v2.col
0.7734,10,60,0.0,0.0,0.0,0.0,0.008,0.0,0.0,1552,1507,3,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c60_v3.col
0.93237,10,60,0.0,0.0,0.0,0.0,0.0421,0.0,0.0,1711,1666,4,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c60_v4.col
0.80619,10,60,0.0,0.0,0.0,0.0,0.0239,0.0,0.0,1572,1527,5,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c60_v5.col
0.90094,10,70,0.0,0.0,0.0,0.0,0.023,0.0,0.0,1662,1617,1,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c70_v1.col
1.1599,10,70,0.0,0.0,0.0,0.0,0.0321,0.0,0.0,1876,1831,2,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c70_v2.col
1.08187,10,70,0.0,0.0,0.0,0.0,0.1449,0.0,0.0,1690,1645,3,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c70_v3.col
1.05889,10,70,0.0,0.0,0.0,0.0,0.0262,0.0,0.0,1826,1781,4,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c70_v4.col
1.12808,10,70,0.0,0.0,0.0,0.0,0.0114,0.0,0.0,1821,1776,5,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c70_v5.col
1.60549,10,80,0.0,0.0,0.0,0.0,0.1276,0.0,0.0,2167,2122,1,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c80_v1.col
1.484,10,80,0.0,0.0,0.0,0.0,0.0293,0.0,0.0,2298,2253,2,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c80_v2.col
1.33116,10,80,0.0,0.0,0.0,0.0,0.022,0.0,0.0,2089,2044,3,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c80_v3.col
1.37084,10,80,0.0,0.0,0.0,0.0,0.1256,0.0,0.0,2035,1990,4,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c80_v4.col
1.69515,10,80,0.0,0.0,0.0,0.0,0.0079,0.0,0.0,2364,2319,5,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c80_v5.col
1.70784,10,90,0.0,0.0,0.0,0.0,0.131,0.0,0.0,2249,2204,1,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c90_v1.col
1.50709,10,90,0.0,0.0,0.0,0.0,0.044,0.0,0.0,2216,2171,2,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c90_v2.col
1.87229,10,90,0.0,0.0,0.0,0.0,0.1301,0.0,0.0,2472,2427,3,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c90_v3.col
1.45997,10,90,0.0,0.0,0.0,0.0,0.0055,0.0,0.0,2279,2234,4,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c90_v4.col
1.96993,10,90,0.0,0.0,0.0,0.0,0.1403,0.0,0.0,2600,2555,5,0.0,45,0.0,0.0,0.0,galaxy_a45_b10_c90_v5.col
2.02743,10,100,0.0,0.0,0.0,0.0,0.0079,0.0,0.0,2731,2681,1,0.0,50,0.0,0.0,0.0,galaxy_a50_b10_c100_v1.col
2.17887,10,100,0.0,0.0,0.0,0.0,0.1242,0.0,0.0,2773,2723,2,0.0,50,0.0,0.0,0.0,galaxy_a50_b10_c100_v2.col
2.91853,10,100,0.0,0.0,0.0,0.0,0.142,0.0,0.0,3163,3113,3,0.0,50,0.0,0.0,0.0,galaxy_a50_b10_c100_v3.col
2.42819,10,100,0.0,0.0,0.0,0.0,0.1305,0.0,0.0,2923,2873,4,0.0,50,0.0,0.0,0.0,galaxy_a50_b10_c100_v4.col
2.43181,10,100,0.0,0.0,0.0,0.0,0.1441,0.0,0.0,3016,2966,5,0.0,50,0.0,0.0,0.0,galaxy_a50_b10_c100_v5.col
0.28776,10,20,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,807,757,1,0.0,50,0.0,0.0,0.0,galaxy_a50_b10_c20_v1.col
0.30032,10,20,0.0,0.0,0.0,0.0,0.0196,0.0,0.0,816,766,2,0.0,50,0.0,0.0,0.0,galaxy_a50_b10_c20_v2.col
0.26684,10,20,0.0,0.0,0.0,0.0,0.0007,0.0,0.0,775,725,3,0.0,50,0.0,0.0,0.0,galaxy_a50_b10_c20_v3.col
0.28646,10,20,0.0,0.0,0.0,0.0,0.0024,0.0,0.0,822,772,4,0.0,50,0.0,0.0,0.0,galaxy_a50_b10_c20_v4.col
0.31411,10,20,0.0,0.0,0.0,0.0,0.0272,0.0,0.0,806,756,5,0.0,50,0.0,0.0,0.0,galaxy_a50_b10_c20_v5.col
