chi_sat,M_real,tempo_max,chi_max,chi_min,v_config,p_config,tempo_sat,n_config,N_real,instancia,tempo_min
7500,8437851,428.328155,7500,7500,4,30,544.510886,7500,7500,simples_n7500_p30%_v4.col,428.063374
7500,8438931,426.24866,7500,7500,5,30,544.835876,7500,7500,simples_n7500_p30%_v5.col,432.935985
7500,11247328,736.253254,7500,7500,1,40,911.492537,7500,7500,simples_n7500_p40%_v1.col,699.193498
7500,11243261,702.20242,7500,7500,2,40,904.024715,7500,7500,simples_n7500_p40%_v2.col,726.11357
7500,11246542,738.364706,7500,7500,3,40,883.28219,7500,7500,simples_n7500_p40%_v3.col,716.123836
7500,11248952,683.533908,7500,7500,4,40,836.897952,7500,7500,simples_n7500_p40%_v4.col,685.454838
7500,11245050,687.949079,7500,7500,5,40,833.31354,7500,7500,simples_n7500_p40%_v5.col,680.218508
7500,14065789,1036.346138,7500,7500,1,50,1353.7381,7500,7500,simples_n7500_p50%_v1.col,1029.094071
7500,14057027,948.053708,7500,7500,2,50,1250.334834,7500,7500,simples_n7500_p50%_v2.col,1006.568014
7500,14062597,962.535295,7500,7500,3,50,1303.316135,7500,7500,simples_n7500_p50%_v3.col,984.284231
7500,14054105,972.03116,7500,7500,4,50,1258.483428,7500,7500,simples_n7500_p50%_v4.col,966.951244
7500,14056399,999.952653,7500,7500,5,50,1251.496804,7500,7500,simples_n7500_p50%_v5.col,1019.460693
7500,16874358,1361.913674,7500,7500,1,60,1755.419707,7500,7500,simples_n7500_p60%_v1.col,1324.734642
7500,16871823,1376.053459,7500,7500,2,60,1759.287539,7500,7500,simples_n7500_p60%_v2.col,1334.675183
7500,16876015,1407.749007,7500,7500,3,60,1728.957753,7500,7500,simples_n7500_p60%_v3.col,1395.056173
7500,16873203,1389.706841,7500,7500,4,60,1673.36808,7500,7500,simples_n7500_p60%_v4.col,1316.989064
7500,16875938,1306.245787,7500,7500,5,60,1683.114691,7500,7500,simples_n7500_p60%_v5.col,1287.422713
7500,19682735,1740.749297,7500,7500,1,70,2254.16831,7500,7500,simples_n7500_p70%_v1.col,1736.832345
7500,19686644,1753.314939,7500,7500,2,70,2235.961363,7500,7500,simples_n7500_p70%_v2.col,1742.69565
7500,19685451,1689.450062,7500,7500,3,70,2172.64508,7500,7500,simples_n7500_p70%_v3.col,1672.529689
7500,19680443,1706.776416,7500,7500,4,70,2209.347366,7500,7500,simples_n7500_p70%_v4.col,1690.343129
7500,19686127,1703.59343,7500,7500,5,70,2189.215522,7500,7500,simples_n7500_p70%_v5.col,1727.735444
7500,22496741,2137.176273,7500,7500,1,80,2762.549485,7500,7500,simples_n7500_p80%_v1.col,2121.435439
7500,22496856,2094.328727,7500,7500,2,80,2749.976287,7500,7500,simples_n7500_p80%_v2.col,2116.066176
7500,22495177,2119.851695,7500,7500,3,80,2773.48076,7500,7500,simples_n7500_p80%_v3.col,2116.130355
7500,22496869,2114.211666,7500,7500,4,80,2698.077807,7500,7500,simples_n7500_p80%_v4.col,2054.641286
7500,22495789,2104.327661,7500,7500,5,80,2694.014217,7500,7500,simples_n7500_p80%_v5.col,2080.257794
7500,25305409,2625.463252,7500,7500,1,90,3224.127082,7500,7500,simples_n7500_p90%_v1.col,2439.399716
7500,25310155,2470.931148,7500,7500,2,90,3201.192152,7500,7500,simples_n7500_p90%_v2.col,2479.307686
7500,25310764,2452.76235,7500,7500,3,90,3213.599598,7500,7500,simples_n7500_p90%_v3.col,2440.624683
7500,25308433,2474.129391,7500,7500,4,90,3216.815561,7500,7500,simples_n7500_p90%_v4.col,2475.605217
7500,25310238,2448.466773,7500,7500,5,90,3173.460691,7500,7500,simples_n7500_p90%_v5.col,2470.164097
