chi_sat,M_real,tempo_max,chi_max,chi_min,v_config,p_config,tempo_sat,n_config,N_real,instancia,tempo_min
5000,2498175,48.753268,5000,5000,3,20,68.802936,5000,5000,simples_n5000_p20%_v3.col,49.870945
5000,2497321,57.963878,5000,5000,4,20,78.63617,5000,5000,simples_n5000_p20%_v4.col,65.527256
5000,2497034,56.881356,5000,5000,5,20,75.942617,5000,5000,simples_n5000_p20%_v5.col,65.446139
5000,3748996,145.009121,5000,5000,1,30,150.299482,5000,5000,simples_n5000_p30%_v1.col,130.254473
5000,3748679,133.795922,5000,5000,2,30,156.45272,5000,5000,simples_n5000_p30%_v2.col,127.810376
5000,3749100,125.859096,5000,5000,3,30,164.88969,5000,5000,simples_n5000_p30%_v3.col,129.995861
5000,3748975,132.245339,5000,5000,4,30,163.174036,5000,5000,simples_n5000_p30%_v4.col,135.593266
5000,3749062,144.58064,5000,5000,5,30,155.761661,5000,5000,simples_n5000_p30%_v5.col,128.472782
5000,4999895,204.935861,5000,5000,1,40,272.497812,5000,5000,simples_n5000_p40%_v1.col,228.437851
5000,4998413,220.250289,5000,5000,2,40,261.059842,5000,5000,simples_n5000_p40%_v2.col,203.412157
5000,4999640,206.404227,5000,5000,3,40,265.512523,5000,5000,simples_n5000_p40%_v3.col,211.120954
5000,4999074,240.913839,5000,5000,4,40,268.585755,5000,5000,simples_n5000_p40%_v4.col,219.407026
5000,4998993,214.726827,5000,5000,5,40,259.498303,5000,5000,simples_n5000_p40%_v5.col,209.522524
5000,6249022,345.151246,5000,5000,1,50,411.120728,5000,5000,simples_n5000_p50%_v1.col,328.875646
5000,6249204,327.172447,5000,5000,2,50,403.944884,5000,5000,simples_n5000_p50%_v2.col,323.117867
5000,6247888,326.00177,5000,5000,3,50,394.74311,5000,5000,simples_n5000_p50%_v3.col,328.3429
5000,6248617,330.428448,5000,5000,4,50,428.422675,5000,5000,simples_n5000_p50%_v4.col,327.788051
5000,6249706,312.10228,5000,5000,5,50,420.10315,5000,5000,simples_n5000_p50%_v5.col,338.350319
5000,7498033,474.588,5000,5000,1,60,548.348004,5000,5000,simples_n5000_p60%_v1.col,433.103223
5000,7497518,440.0707,5000,5000,2,60,590.198045,5000,5000,simples_n5000_p60%_v2.col,480.232601
5000,7498676,470.127532,5000,5000,3,60,592.507852,5000,5000,simples_n5000_p60%_v3.col,461.862756
5000,7497485,474.517589,5000,5000,4,60,547.666093,5000,5000,simples_n5000_p60%_v4.col,460.093527
5000,7499308,433.296654,5000,5000,5,60,537.818489,5000,5000,simples_n5000_p60%_v5.col,455.892732
5000,8748316,580.414648,5000,5000,1,70,736.030115,5000,5000,simples_n5000_p70%_v1.col,567.147472
5000,8749006,583.309412,5000,5000,2,70,705.122946,5000,5000,simples_n5000_p70%_v2.col,572.114091
5000,8747638,570.026875,5000,5000,3,70,752.221527,5000,5000,simples_n5000_p70%_v3.col,569.799108
5000,8748057,580.170354,5000,5000,4,70,693.893914,5000,5000,simples_n5000_p70%_v4.col,572.030705
5000,8749543,559.081575,5000,5000,5,70,735.816099,5000,5000,simples_n5000_p70%_v5.col,574.991544
5000,9995618,737.615826,5000,5000,1,80,908.742078,5000,5000,simples_n5000_p80%_v1.col,735.084465
5000,9999399,715.44963,5000,5000,2,80,879.588023,5000,5000,simples_n5000_p80%_v2.col,733.73817
5000,9999721,676.834749,5000,5000,3,80,879.532929,5000,5000,simples_n5000_p80%_v3.col,715.705865
5000,9999300,730.530253,5000,5000,4,80,915.139587,5000,5000,simples_n5000_p80%_v4.col,729.160769
5000,9998440,691.830183,5000,5000,5,80,890.375956,5000,5000,simples_n5000_p80%_v5.col,735.184016
5000,11247077,864.834622,5000,5000,1,90,1142.755184,5000,5000,simples_n5000_p90%_v1.col,859.22104
5000,11248073,922.890067,5000,5000,2,90,1077.951334,5000,5000,simples_n5000_p90%_v2.col,882.888338
5000,11249439,867.198219,5000,5000,3,90,1095.707322,5000,5000,simples_n5000_p90%_v3.col,888.44105
5000,11247074,909.503573,5000,5000,4,90,1099.811557,5000,5000,simples_n5000_p90%_v4.col,872.165555
5000,11246479,903.326444,5000,5000,5,90,1102.588789,5000,5000,simples_n5000_p90%_v5.col,879.62634
