chi_sat,M_real,tempo_max,chi_max,chi_min,v_config,p_config,tempo_sat,n_config,N_real,instancia,tempo_min
6000,1799428,20.605935,6000,6000,4,10,28.856143,6000,6000,simples_n6000_p10%_v4.col,22.191249
6000,1800051,23.069548,6000,6000,5,10,27.939136,6000,6000,simples_n6000_p10%_v5.col,24.717552
6000,3597344,87.830407,6000,6000,1,20,143.020937,6000,6000,simples_n6000_p20%_v1.col,103.597289
6000,3598819,110.639051,6000,6000,2,20,125.884971,6000,6000,simples_n6000_p20%_v2.col,118.543623
6000,3601766,107.107334,6000,6000,3,20,133.821468,6000,6000,simples_n6000_p20%_v3.col,99.476105
6000,3597077,113.034494,6000,6000,4,20,127.559791,6000,6000,simples_n6000_p20%_v4.col,92.033621
6000,3596260,102.645031,6000,6000,5,20,127.554248,6000,6000,simples_n6000_p20%_v5.col,110.455078
6000,5393992,241.078959,6000,6000,1,30,294.461032,6000,6000,simples_n6000_p30%_v1.col,218.566586
6000,5401049,220.643772,6000,6000,2,30,271.695442,6000,6000,simples_n6000_p30%_v2.col,205.014671
6000,5400284,222.68342,6000,6000,3,30,255.26764,6000,6000,simples_n6000_p30%_v3.col,211.254433
6000,5398199,192.023901,6000,6000,4,30,255.413773,6000,6000,simples_n6000_p30%_v4.col,223.21405
6000,5398601,205.058208,6000,6000,5,30,287.267619,6000,6000,simples_n6000_p30%_v5.col,221.878256
6000,7201247,370.226598,6000,6000,1,40,483.250423,6000,6000,simples_n6000_p40%_v1.col,372.523461
6000,7200943,360.871207,6000,6000,2,40,453.297225,6000,6000,simples_n6000_p40%_v2.col,387.642543
6000,7199094,368.012212,6000,6000,3,40,472.503971,6000,6000,simples_n6000_p40%_v3.col,388.641096
6000,7198695,375.702149,6000,6000,4,40,441.367616,6000,6000,simples_n6000_p40%_v4.col,378.009045
6000,7198199,371.632217,6000,6000,5,40,450.529847,6000,6000,simples_n6000_p40%_v5.col,362.599909
6000,8996954,583.870943,6000,6000,1,50,672.40679,6000,6000,simples_n6000_p50%_v1.col,542.080157
6000,9002228,534.712392,6000,6000,2,50,699.087951,6000,6000,simples_n6000_p50%_v2.col,570.500671
6000,8999549,548.761709,6000,6000,3,50,724.345309,6000,6000,simples_n6000_p50%_v3.col,548.974873
6000,8994685,545.853447,6000,6000,4,50,661.3779,6000,6000,simples_n6000_p50%_v4.col,531.133818
6000,8999138,532.55666,6000,6000,5,50,645.931293,6000,6000,simples_n6000_p50%_v5.col,542.196875
6000,10799914,731.532013,6000,6000,1,60,927.554985,6000,6000,simples_n6000_p60%_v1.col,751.720194
6000,10796416,724.827093,6000,6000,2,60,928.209771,6000,6000,simples_n6000_p60%_v2.col,712.637251
6000,10799279,737.799582,6000,6000,3,60,873.116107,6000,6000,simples_n6000_p60%_v3.col,710.235241
6000,10801688,728.683227,6000,6000,4,60,869.447751,6000,6000,simples_n6000_p60%_v4.col,741.566067
6000,10795147,717.452617,6000,6000,5,60,845.554726,6000,6000,simples_n6000_p60%_v5.col,716.638991
6000,12597994,959.834705,6000,6000,1,70,1185.082636,6000,6000,simples_n6000_p70%_v1.col,929.759839
6000,12601149,1024.778041,6000,6000,2,70,1197.974239,6000,6000,simples_n6000_p70%_v2.col,1004.063955
6000,12600548,978.532508,6000,6000,3,70,1150.753946,6000,6000,simples_n6000_p70%_v3.col,957.54116
6000,12600856,959.058652,6000,6000,4,70,1193.489559,6000,6000,simples_n6000_p70%_v4.col,942.933138
6000,12600222,933.297211,6000,6000,5,70,1159.709995,6000,6000,simples_n6000_p70%_v5.col,915.224125
6000,14397305,1218.730304,6000,6000,1,80,1511.039085,6000,6000,simples_n6000_p80%_v1.col,1208.442433
6000,14398772,1238.829815,6000,6000,2,80,1493.86727,6000,6000,simples_n6000_p80%_v2.col,1220.934049
6000,14398297,1146.71892,6000,6000,3,80,1444.880612,6000,6000,simples_n6000_p80%_v3.col,1168.479941
6000,14398160,1155.045798,6000,6000,4,80,1441.236901,6000,6000,simples_n6000_p80%_v4.col,1173.096607
6000,14397815,1152.693419,6000,6000,5,80,1456.177296,6000,6000,simples_n6000_p80%_v5.col,1162.108091
6000,16196821,1455.988151,6000,6000,1,90,1816.856021,6000,6000,simples_n6000_p90%_v1.col,1457.572037
6000,16199525,1476.664556,6000,6000,2,90,1760.764158,6000,6000,simples_n6000_p90%_v2.col,1422.305548
6000,16197231,1403.779277,6000,6000,3,90,1771.250576,6000,6000,simples_n6000_p90%_v3.col,1405.723976
6000,16196821,1443.928611,6000,6000,4,90,1786.06683,6000,6000,simples_n6000_p90%_v4.col,1449.333917
6000,16195606,1457.563162,6000,6000,5,90,1749.706879,6000,6000,simples_n6000_p90%_v5.col,1446.843117
