chi_sat,M_real,tempo_max,chi_max,chi_min,v_config,p_config,tempo_sat,n_config,N_real,instancia,tempo_min
6500,10562510,669.503874,6500,6500,2,50,881.676794,6500,6500,simples_n6500_p50%_v2.col,660.209968
6500,10560976,632.943744,6500,6500,3,50,816.354254,6500,6500,simples_n6500_p50%_v3.col,629.543614
6500,10561264,686.035946,6500,6500,4,50,839.639798,6500,6500,simples_n6500_p50%_v4.col,630.429859
6500,10560536,661.675919,6500,6500,5,50,831.033197,6500,6500,simples_n6500_p50%_v5.col,623.639969
6500,12674913,962.886118,6500,6500,1,60,1228.230714,6500,6500,simples_n6500_p60%_v1.col,935.086015
6500,12671539,906.96205,6500,6500,2,60,1194.900232,6500,6500,simples_n6500_p60%_v2.col,896.32638
6500,12672567,929.396936,6500,6500,3,60,1134.071123,6500,6500,simples_n6500_p60%_v3.col,920.914505
6500,12671814,927.880094,6500,6500,4,60,1135.378807,6500,6500,simples_n6500_p60%_v4.col,867.865972
6500,12674342,887.844041,6500,6500,5,60,1134.671166,6500,6500,simples_n6500_p60%_v5.col,901.726347
6500,14781904,1147.577499,6500,6500,1,70,1536.78703,6500,6500,simples_n6500_p70%_v1.col,1149.42696
6500,14787857,1201.503451,6500,6500,2,70,1510.233604,6500,6500,simples_n6500_p70%_v2.col,1143.113551
6500,14786424,1118.997687,6500,6500,3,70,1510.417488,6500,6500,simples_n6500_p70%_v3.col,1156.365484
6500,14791181,1140.276358,6500,6500,4,70,1480.947097,6500,6500,simples_n6500_p70%_v4.col,1153.413152
6500,14786078,1123.296228,6500,6500,5,70,1491.291624,6500,6500,simples_n6500_p70%_v5.col,1137.031562
6500,16894633,1504.471753,6500,6500,1,80,1921.538456,6500,6500,simples_n6500_p80%_v1.col,1459.050168
6500,16897251,1472.757132,6500,6500,2,80,1943.977021,6500,6500,simples_n6500_p80%_v2.col,1484.923911
6500,16895743,1490.999099,6500,6500,3,80,1864.752907,6500,6500,simples_n6500_p80%_v3.col,1446.385984
6500,16896553,1417.779752,6500,6500,4,80,1900.172364,6500,6500,simples_n6500_p80%_v4.col,1408.624965
6500,16895916,1432.252497,6500,6500,5,80,1885.716378,6500,6500,simples_n6500_p80%_v5.col,1449.116497
6500,19011782,1743.221507,6500,6500,1,90,2274.209002,6500,6500,simples_n6500_p90%_v1.col,1735.462399
6500,19011075,1725.463988,6500,6500,2,90,2246.301456,6500,6500,simples_n6500_p90%_v2.col,1699.439832
6500,19009474,1716.034532,6500,6500,3,90,2249.330443,6500,6500,simples_n6500_p90%_v3.col,1716.577533
6500,19010474,1722.736532,6500,6500,4,90,2254.616384,6500,6500,simples_n6500_p90%_v4.col,1716.850551
6500,19007927,1734.285417,6500,6500,5,90,2261.298339,6500,6500,simples_n6500_p90%_v5.col,1735.000003
